"Phi","Points:0","Points:1","Points:2"
1,179.2,1408,0
1,204.8,1408,0
1,230.4,1408,0
1,256,1408,0
1,281.6,1408,0
1,307.2,1408,0
1,332.8,1408,0
1,358.4,1408,0
1,384,1408,0
1,409.6,1408,0
1,435.2,1408,0
1,460.8,1408,0
1,486.4,1408,0
1,512,1408,0
1,537.6,1408,0
1,0,1433.6,0
1,25.6,1433.6,0
1,51.2,1433.6,0
1,76.8,1433.6,0
1,102.4,1433.6,0
1,128,1433.6,0
1,153.6,1433.6,0
1,179.2,1433.6,0
1,204.8,1433.6,0
1,230.4,1433.6,0
1,256,1433.6,0
1,281.6,1433.6,0
1,307.2,1433.6,0
1,332.8,1433.6,0
1,358.4,1433.6,0
1,384,1433.6,0
1,409.6,1433.6,0
1,435.2,1433.6,0
1,460.8,1433.6,0
1,486.4,1433.6,0
1,512,1433.6,0
1,537.6,1433.6,0
1,0,1459.2,0
1,25.6,1459.2,0
1,51.2,1459.2,0
1,76.8,1459.2,0
1,102.4,1459.2,0
1,128,1459.2,0
1,153.6,1459.2,0
1,179.2,1459.2,0
1,204.8,1459.2,0
1,230.4,1459.2,0
1,256,1459.2,0
1,281.6,1459.2,0
1,307.2,1459.2,0
1,332.8,1459.2,0
1,358.4,1459.2,0
1,384,1459.2,0
1,409.6,1459.2,0
1,435.2,1459.2,0
1,460.8,1459.2,0
1,486.4,1459.2,0
1,512,1459.2,0
1,537.6,1459.2,0
1,0,1484.8,0
1,25.6,1484.8,0
1,51.2,1484.8,0
1,76.8,1484.8,0
1,102.4,1484.8,0
1,128,1484.8,0
1,153.6,1484.8,0
1,179.2,1484.8,0
1,204.8,1484.8,0
1,230.4,1484.8,0
1,256,1484.8,0
1,281.6,1484.8,0
1,307.2,1484.8,0
1,332.8,1484.8,0
1,358.4,1484.8,0
1,384,1484.8,0
1,409.6,1484.8,0
1,435.2,1484.8,0
1,460.8,1484.8,0
1,486.4,1484.8,0
1,512,1484.8,0
1,537.6,1484.8,0
1,0,1510.4,0
1,25.6,1510.4,0
1,51.2,1510.4,0
1,76.8,1510.4,0
1,102.4,1510.4,0
1,128,1510.4,0
1,153.6,1510.4,0
1,179.2,1510.4,0
1,204.8,1510.4,0
1,230.4,1510.4,0
1,256,1510.4,0
1,281.6,1510.4,0
1,307.2,1510.4,0
1,332.8,1510.4,0
1,358.4,1510.4,0
1,384,1510.4,0
1,409.6,1510.4,0
1,435.2,1510.4,0
1,460.8,1510.4,0
1,486.4,1510.4,0
1,512,1510.4,0
1,537.6,1510.4,0
1,0,1536,0
1,25.6,1536,0
1,51.2,1536,0
1,76.8,1536,0
1,102.4,1536,0
1,128,1536,0
1,153.6,1536,0
1,179.2,1536,0
1,204.8,1536,0
1,230.4,1536,0
1,256,1536,0
1,281.6,1536,0
1,307.2,1536,0
1,332.8,1536,0
1,358.4,1536,0
1,384,1536,0
1,409.6,1536,0
1,435.2,1536,0
1,460.8,1536,0
1,486.4,1536,0
1,512,1536,0
1,537.6,1536,0
1,0,1561.6,0
1,25.6,1561.6,0
1,51.2,1561.6,0
1,76.8,1561.6,0
1,102.4,1561.6,0
1,128,1561.6,0
1,153.6,1561.6,0
1,179.2,1561.6,0
1,204.8,1561.6,0
1,230.4,1561.6,0
1,256,1561.6,0
1,281.6,1561.6,0
1,307.2,1561.6,0
1,332.8,1561.6,0
1,358.4,1561.6,0
1,384,1561.6,0
1,409.6,1561.6,0
1,435.2,1561.6,0
1,460.8,1561.6,0
1,486.4,1561.6,0
1,512,1561.6,0
1,537.6,1561.6,0
1,0,1587.2,0
1,25.6,1587.2,0
1,51.2,1587.2,0
1,76.8,1587.2,0
1,102.4,1587.2,0
1,128,1587.2,0
1,153.6,1587.2,0
1,179.2,1587.2,0
1,204.8,1587.2,0
1,230.4,1587.2,0
1,256,1587.2,0
1,281.6,1587.2,0
1,307.2,1587.2,0
1,332.8,1587.2,0
1,358.4,1587.2,0
1,384,1587.2,0
1,409.6,1587.2,0
1,435.2,1587.2,0
1,460.8,1587.2,0
1,486.4,1587.2,0
1,512,1587.2,0
1,537.6,1587.2,0
1,0,1612.8,0
1,25.6,1612.8,0
1,51.2,1612.8,0
1,76.8,1612.8,0
1,102.4,1612.8,0
1,128,1612.8,0
1,153.6,1612.8,0
1,179.2,1612.8,0
1,204.8,1612.8,0
1,230.4,1612.8,0
1,256,1612.8,0
1,281.6,1612.8,0
1,307.2,1612.8,0
1,332.8,1612.8,0
1,358.4,1612.8,0
1,384,1612.8,0
1,409.6,1612.8,0
1,435.2,1612.8,0
1,460.8,1612.8,0
1,486.4,1612.8,0
1,512,1612.8,0
1,537.6,1612.8,0
1,0,1638.4,0
1,25.6,1638.4,0
1,51.2,1638.4,0
1,76.8,1638.4,0
1,102.4,1638.4,0
1,128,1638.4,0
1,153.6,1638.4,0
1,179.2,1638.4,0
1,204.8,1638.4,0
1,230.4,1638.4,0
1,256,1638.4,0
1,281.6,1638.4,0
1,307.2,1638.4,0
1,332.8,1638.4,0
1,358.4,1638.4,0
1,384,1638.4,0
1,409.6,1638.4,0
1,435.2,1638.4,0
1,460.8,1638.4,0
1,486.4,1638.4,0
1,512,1638.4,0
1,537.6,1638.4,0
1,0,1664,0
1,25.6,1664,0
1,51.2,1664,0
1,76.8,1664,0
1,102.4,1664,0
1,128,1664,0
1,153.6,1664,0
1,179.2,1664,0
1,204.8,1664,0
1,230.4,1664,0
1,256,1664,0
1,281.6,1664,0
1,307.2,1664,0
1,332.8,1664,0
1,358.4,1664,0
1,384,1664,0
1,409.6,1664,0
1,435.2,1664,0
1,460.8,1664,0
1,486.4,1664,0
1,512,1664,0
1,537.6,1664,0
1,0,1689.6,0
1,25.6,1689.6,0
1,51.2,1689.6,0
1,76.8,1689.6,0
1,102.4,1689.6,0
1,128,1689.6,0
1,153.6,1689.6,0
1,179.2,1689.6,0
1,204.8,1689.6,0
1,230.4,1689.6,0
1,256,1689.6,0
1,281.6,1689.6,0
1,307.2,1689.6,0
1,332.8,1689.6,0
1,358.4,1689.6,0
1,384,1689.6,0
1,409.6,1689.6,0
1,435.2,1689.6,0
1,460.8,1689.6,0
1,486.4,1689.6,0
1,512,1689.6,0
1,537.6,1689.6,0
1,0,1715.2,0
1,25.6,1715.2,0
1,51.2,1715.2,0
1,76.8,1715.2,0
1,102.4,1715.2,0
1,128,1715.2,0
1,153.6,1715.2,0
1,179.2,1715.2,0
1,204.8,1715.2,0
1,230.4,1715.2,0
1,256,1715.2,0
1,281.6,1715.2,0
1,307.2,1715.2,0
1,332.8,1715.2,0
1,358.4,1715.2,0
1,384,1715.2,0
1,409.6,1715.2,0
1,435.2,1715.2,0
1,460.8,1715.2,0
1,486.4,1715.2,0
1,512,1715.2,0
1,537.6,1715.2,0
1,0,1740.8,0
1,25.6,1740.8,0
1,51.2,1740.8,0
1,76.8,1740.8,0
1,102.4,1740.8,0
1,128,1740.8,0
1,153.6,1740.8,0
1,179.2,1740.8,0
1,204.8,1740.8,0
1,230.4,1740.8,0
1,256,1740.8,0
1,281.6,1740.8,0
1,307.2,1740.8,0
1,332.8,1740.8,0
1,358.4,1740.8,0
1,384,1740.8,0
1,409.6,1740.8,0
1,435.2,1740.8,0
1,460.8,1740.8,0
1,486.4,1740.8,0
1,512,1740.8,0
1,537.6,1740.8,0
1,0,1766.4,0
1,25.6,1766.4,0
1,51.2,1766.4,0
1,76.8,1766.4,0
1,102.4,1766.4,0
1,128,1766.4,0
1,153.6,1766.4,0
1,179.2,1766.4,0
1,204.8,1766.4,0
1,230.4,1766.4,0
1,256,1766.4,0
1,281.6,1766.4,0
1,307.2,1766.4,0
1,332.8,1766.4,0
1,358.4,1766.4,0
1,384,1766.4,0
1,409.6,1766.4,0
1,435.2,1766.4,0
1,460.8,1766.4,0
1,486.4,1766.4,0
1,512,1766.4,0
1,537.6,1766.4,0
1,0,1792,0
1,25.6,1792,0
1,51.2,1792,0
1,76.8,1792,0
1,102.4,1792,0
1,128,1792,0
1,153.6,1792,0
1,179.2,1792,0
1,204.8,1792,0
1,230.4,1792,0
1,256,1792,0
1,281.6,1792,0
1,307.2,1792,0
1,332.8,1792,0
1,358.4,1792,0
1,384,1792,0
1,409.6,1792,0
1,435.2,1792,0
1,460.8,1792,0
1,486.4,1792,0
1,512,1792,0
1,537.6,1792,0
1,0,1817.6,0
1,25.6,1817.6,0
1,51.2,1817.6,0
1,76.8,1817.6,0
1,102.4,1817.6,0
1,128,1817.6,0
1,153.6,1817.6,0
1,179.2,1817.6,0
1,204.8,1817.6,0
1,230.4,1817.6,0
1,256,1817.6,0
1,281.6,1817.6,0
1,307.2,1817.6,0
1,332.8,1817.6,0
1,358.4,1817.6,0
1,384,1817.6,0
1,409.6,1817.6,0
1,435.2,1817.6,0
1,460.8,1817.6,0
1,486.4,1817.6,0
1,512,1817.6,0
1,537.6,1817.6,0
1,0,1843.2,0
1,25.6,1843.2,0
1,51.2,1843.2,0
1,76.8,1843.2,0
1,102.4,1843.2,0
1,128,1843.2,0
1,153.6,1843.2,0
1,179.2,1843.2,0
1,204.8,1843.2,0
1,230.4,1843.2,0
1,256,1843.2,0
1,281.6,1843.2,0
1,307.2,1843.2,0
1,332.8,1843.2,0
1,358.4,1843.2,0
1,384,1843.2,0
1,409.6,1843.2,0
1,435.2,1843.2,0
1,460.8,1843.2,0
1,486.4,1843.2,0
1,512,1843.2,0
1,537.6,1843.2,0
1,0,1868.8,0
1,25.6,1868.8,0
1,51.2,1868.8,0
1,76.8,1868.8,0
1,102.4,1868.8,0
1,128,1868.8,0
1,153.6,1868.8,0
1,179.2,1868.8,0
1,204.8,1868.8,0
1,230.4,1868.8,0
1,256,1868.8,0
1,281.6,1868.8,0
1,307.2,1868.8,0
1,332.8,1868.8,0
1,358.4,1868.8,0
1,384,1868.8,0
1,409.6,1868.8,0
1,435.2,1868.8,0
1,460.8,1868.8,0
1,486.4,1868.8,0
1,512,1868.8,0
1,537.6,1868.8,0
0.99996,0,1894.4,0
1,25.6,1894.4,0
1,51.2,1894.4,0
1,76.8,1894.4,0
1,102.4,1894.4,0
1,128,1894.4,0
1,153.6,1894.4,0
1,179.2,1894.4,0
1,204.8,1894.4,0
1,230.4,1894.4,0
1,256,1894.4,0
1,281.6,1894.4,0
1,307.2,1894.4,0
1,332.8,1894.4,0
1,358.4,1894.4,0
1,384,1894.4,0
1,409.6,1894.4,0
1,435.2,1894.4,0
1,460.8,1894.4,0
1,486.4,1894.4,0
1,512,1894.4,0
1,537.6,1894.4,0
-0.3619,0,1920,0
1,25.6,1920,0
1,51.2,1920,0
1,76.8,1920,0
1,102.4,1920,0
1,128,1920,0
1,153.6,1920,0
1,179.2,1920,0
1,204.8,1920,0
1,230.4,1920,0
1,256,1920,0
1,281.6,1920,0
1,307.2,1920,0
1,332.8,1920,0
1,358.4,1920,0
1,384,1920,0
1,409.6,1920,0
1,435.2,1920,0
1,460.8,1920,0
1,486.4,1920,0
1,512,1920,0
1,537.6,1920,0
0.98257,0,1945.6,0
1,25.6,1945.6,0
1,51.2,1945.6,0
1,76.8,1945.6,0
1,102.4,1945.6,0
1,128,1945.6,0
1,153.6,1945.6,0
1,179.2,1945.6,0
1,204.8,1945.6,0
1,230.4,1945.6,0
1,256,1945.6,0
1,281.6,1945.6,0
1,307.2,1945.6,0
1,332.8,1945.6,0
1,358.4,1945.6,0
1,384,1945.6,0
1,409.6,1945.6,0
1,435.2,1945.6,0
1,460.8,1945.6,0
1,486.4,1945.6,0
1,512,1945.6,0
1,537.6,1945.6,0
0.41044,0,1971.2,0
1,25.6,1971.2,0
1,51.2,1971.2,0
1,76.8,1971.2,0
1,102.4,1971.2,0
1,128,1971.2,0
1,153.6,1971.2,0
1,179.2,1971.2,0
1,204.8,1971.2,0
1,230.4,1971.2,0
1,256,1971.2,0
1,281.6,1971.2,0
1,307.2,1971.2,0
1,332.8,1971.2,0
1,358.4,1971.2,0
1,384,1971.2,0
1,409.6,1971.2,0
1,435.2,1971.2,0
1,460.8,1971.2,0
1,486.4,1971.2,0
1,512,1971.2,0
1,537.6,1971.2,0
-0.33426,0,1996.8,0
1,25.6,1996.8,0
1,51.2,1996.8,0
1,76.8,1996.8,0
0.7639,102.4,1996.8,0
1,128,1996.8,0
1,153.6,1996.8,0
0.89845,179.2,1996.8,0
1,204.8,1996.8,0
1,230.4,1996.8,0
0.99998,256,1996.8,0
1,281.6,1996.8,0
0.99992,307.2,1996.8,0
0.99997,332.8,1996.8,0
1,358.4,1996.8,0
0.99803,384,1996.8,0
1,409.6,1996.8,0
1,435.2,1996.8,0
0.96099,460.8,1996.8,0
1,486.4,1996.8,0
1,512,1996.8,0
0.89216,537.6,1996.8,0
-0.57952,0,2022.4,0
1,25.6,2022.4,0
0.99908,51.2,2022.4,0
1,76.8,2022.4,0
0.99887,102.4,2022.4,0
1,128,2022.4,0
1,153.6,2022.4,0
0.93385,179.2,2022.4,0
1,204.8,2022.4,0
0.99987,230.4,2022.4,0
0.97129,256,2022.4,0
1,281.6,2022.4,0
0.99996,307.2,2022.4,0
0.98781,332.8,2022.4,0
1,358.4,2022.4,0
0.99866,384,2022.4,0
0.99908,409.6,2022.4,0
1,435.2,2022.4,0
0.99957,460.8,2022.4,0
0.99999,486.4,2022.4,0
1,512,2022.4,0
0.76034,537.6,2022.4,0
-0.71875,0,2048,0
1,25.6,2048,0
0.99965,51.2,2048,0
1,76.8,2048,0
0.85808,102.4,2048,0
0.99999,128,2048,0
1,153.6,2048,0
0.96824,179.2,2048,0
1,204.8,2048,0
1,230.4,2048,0
0.99178,256,2048,0
1,281.6,2048,0
0.99701,307.2,2048,0
0.99994,332.8,2048,0
1,358.4,2048,0
0.99936,384,2048,0
0.99998,409.6,2048,0
1,435.2,2048,0
0.48735,460.8,2048,0
1,486.4,2048,0
1,512,2048,0
0.96539,537.6,2048,0
-0.80502,0,2073.6,0
1,25.6,2073.6,0
0.99975,51.2,2073.6,0
1,76.8,2073.6,0
0.96633,102.4,2073.6,0
1,128,2073.6,0
1,153.6,2073.6,0
0.080255,179.2,2073.6,0
1,204.8,2073.6,0
0.99993,230.4,2073.6,0
0.99682,256,2073.6,0
1,281.6,2073.6,0
0.99999,307.2,2073.6,0
0.99154,332.8,2073.6,0
1,358.4,2073.6,0
0.97824,384,2073.6,0
0.99959,409.6,2073.6,0
1,435.2,2073.6,0
0.99903,460.8,2073.6,0
0.99999,486.4,2073.6,0
1,512,2073.6,0
-0.33906,537.6,2073.6,0
-0.86091,0,2099.2,0
1,25.6,2099.2,0
0.99433,51.2,2099.2,0
1,76.8,2099.2,0
0.60396,102.4,2099.2,0
0.99999,128,2099.2,0
1,153.6,2099.2,0
-0.05466,179.2,2099.2,0
1,204.8,2099.2,0
0.99982,230.4,2099.2,0
0.88696,256,2099.2,0
1,281.6,2099.2,0
0.99701,307.2,2099.2,0
0.98943,332.8,2099.2,0
1,358.4,2099.2,0
0.9788,384,2099.2,0
0.99895,409.6,2099.2,0
1,435.2,2099.2,0
0.64913,460.8,2099.2,0
0.99996,486.4,2099.2,0
1,512,2099.2,0
-0.36855,537.6,2099.2,0
-0.90253,0,2124.8,0
1,25.6,2124.8,0
0.9896,51.2,2124.8,0
1,76.8,2124.8,0
0.45132,102.4,2124.8,0
0.99998,128,2124.8,0
1,153.6,2124.8,0
-0.35202,179.2,2124.8,0
1,204.8,2124.8,0
0.99971,230.4,2124.8,0
0.81653,256,2124.8,0
1,281.6,2124.8,0
0.99565,307.2,2124.8,0
0.97974,332.8,2124.8,0
1,358.4,2124.8,0
0.96023,384,2124.8,0
0.9982,409.6,2124.8,0
1,435.2,2124.8,0
0.49426,460.8,2124.8,0
0.99994,486.4,2124.8,0
1,512,2124.8,0
-0.62987,537.6,2124.8,0
-0.99998,0,2150.4,0
0.99999,25.6,2150.4,0
0.97226,51.2,2150.4,0
1,76.8,2150.4,0
0.12644,102.4,2150.4,0
0.99994,128,2150.4,0
0.99999,153.6,2150.4,0
-0.6613,179.2,2150.4,0
1,204.8,2150.4,0
0.99936,230.4,2150.4,0
0.65256,256,2150.4,0
1,281.6,2150.4,0
0.9907,307.2,2150.4,0
0.95659,332.8,2150.4,0
1,358.4,2150.4,0
0.91336,384,2150.4,0
0.99603,409.6,2150.4,0
1,435.2,2150.4,0
0.15687,460.8,2150.4,0
0.99985,486.4,2150.4,0
1,512,2150.4,0
-0.8353,537.6,2150.4,0
-1,0,2176,0
-1,25.6,2176,0
-1,51.2,2176,0
-0.99995,76.8,2176,0
-1,102.4,2176,0
-1,128,2176,0
-0.99999,153.6,2176,0
-1,179.2,2176,0
-0.99994,204.8,2176,0
-1,230.4,2176,0
-1,256,2176,0
-0.99985,281.6,2176,0
-1,307.2,2176,0
-1,332.8,2176,0
-0.99983,358.4,2176,0
-1,384,2176,0
-1,409.6,2176,0
-0.99989,435.2,2176,0
-1,460.8,2176,0
-1,486.4,2176,0
-0.99997,512,2176,0
-1,537.6,2176,0
-1,0,2201.6,0
-1,25.6,2201.6,0
-1,51.2,2201.6,0
-1,76.8,2201.6,0
-1,102.4,2201.6,0
-1,128,2201.6,0
-1,153.6,2201.6,0
-1,179.2,2201.6,0
-1,204.8,2201.6,0
-1,230.4,2201.6,0
-1,256,2201.6,0
-1,281.6,2201.6,0
-1,307.2,2201.6,0
-1,332.8,2201.6,0
-1,358.4,2201.6,0
-1,384,2201.6,0
-1,409.6,2201.6,0
-1,435.2,2201.6,0
-1,460.8,2201.6,0
-1,486.4,2201.6,0
-1,512,2201.6,0
-1,537.6,2201.6,0
-1,0,2227.2,0
-1,25.6,2227.2,0
-1,51.2,2227.2,0
-1,76.8,2227.2,0
-1,102.4,2227.2,0
-1,128,2227.2,0
-1,153.6,2227.2,0
-1,179.2,2227.2,0
-1,204.8,2227.2,0
-1,230.4,2227.2,0
-1,256,2227.2,0
-1,281.6,2227.2,0
-1,307.2,2227.2,0
-1,332.8,2227.2,0
-1,358.4,2227.2,0
-1,384,2227.2,0
-1,409.6,2227.2,0
-1,435.2,2227.2,0
-1,460.8,2227.2,0
-1,486.4,2227.2,0
-1,512,2227.2,0
-1,537.6,2227.2,0
-1,0,2252.8,0
-1,25.6,2252.8,0
-1,51.2,2252.8,0
-1,76.8,2252.8,0
-1,102.4,2252.8,0
-1,128,2252.8,0
-1,153.6,2252.8,0
-1,179.2,2252.8,0
-1,204.8,2252.8,0
-1,230.4,2252.8,0
-1,256,2252.8,0
-1,281.6,2252.8,0
-1,307.2,2252.8,0
-1,332.8,2252.8,0
-1,358.4,2252.8,0
-1,384,2252.8,0
-1,409.6,2252.8,0
-1,435.2,2252.8,0
-1,460.8,2252.8,0
-1,486.4,2252.8,0
-1,512,2252.8,0
-1,537.6,2252.8,0
-1,0,2278.4,0
-1,25.6,2278.4,0
-1,51.2,2278.4,0
-1,76.8,2278.4,0
-1,102.4,2278.4,0
-1,128,2278.4,0
-1,153.6,2278.4,0
-1,179.2,2278.4,0
-1,204.8,2278.4,0
-1,230.4,2278.4,0
-1,256,2278.4,0
-1,281.6,2278.4,0
-1,307.2,2278.4,0
-1,332.8,2278.4,0
-1,358.4,2278.4,0
-1,384,2278.4,0
-1,409.6,2278.4,0
-1,435.2,2278.4,0
-1,460.8,2278.4,0
-1,486.4,2278.4,0
-1,512,2278.4,0
-1,537.6,2278.4,0
-1,0,2304,0
-1,25.6,2304,0
-1,51.2,2304,0
-1,76.8,2304,0
-1,102.4,2304,0
-1,128,2304,0
-1,153.6,2304,0
-1,179.2,2304,0
-1,204.8,2304,0
-1,230.4,2304,0
-1,256,2304,0
-1,281.6,2304,0
-1,307.2,2304,0
-1,332.8,2304,0
-1,358.4,2304,0
-1,384,2304,0
-1,409.6,2304,0
-1,435.2,2304,0
-1,460.8,2304,0
-1,486.4,2304,0
-1,512,2304,0
-1,537.6,2304,0
-1,0,2329.6,0
-1,25.6,2329.6,0
-1,51.2,2329.6,0
-1,76.8,2329.6,0
-1,102.4,2329.6,0
-1,128,2329.6,0
-1,153.6,2329.6,0
-1,179.2,2329.6,0
-1,204.8,2329.6,0
-1,230.4,2329.6,0
-1,256,2329.6,0
-1,281.6,2329.6,0
-1,307.2,2329.6,0
-1,332.8,2329.6,0
-1,358.4,2329.6,0
-1,384,2329.6,0
-1,409.6,2329.6,0
-1,435.2,2329.6,0
-1,460.8,2329.6,0
-1,486.4,2329.6,0
-1,512,2329.6,0
-1,537.6,2329.6,0
-1,0,2355.2,0
-1,25.6,2355.2,0
-1,51.2,2355.2,0
-1,76.8,2355.2,0
-1,102.4,2355.2,0
-1,128,2355.2,0
-1,153.6,2355.2,0
-1,179.2,2355.2,0
-1,204.8,2355.2,0
-1,230.4,2355.2,0
-1,256,2355.2,0
-1,281.6,2355.2,0
-1,307.2,2355.2,0
-1,332.8,2355.2,0
-1,358.4,2355.2,0
-1,384,2355.2,0
-1,409.6,2355.2,0
-1,435.2,2355.2,0
-1,460.8,2355.2,0
-1,486.4,2355.2,0
-1,512,2355.2,0
-1,537.6,2355.2,0
-1,0,2380.8,0
-1,25.6,2380.8,0
-1,51.2,2380.8,0
-1,76.8,2380.8,0
-1,102.4,2380.8,0
-1,128,2380.8,0
-1,153.6,2380.8,0
-1,179.2,2380.8,0
-1,204.8,2380.8,0
-1,230.4,2380.8,0
-1,256,2380.8,0
-1,281.6,2380.8,0
-1,307.2,2380.8,0
-1,332.8,2380.8,0
-1,358.4,2380.8,0
-1,384,2380.8,0
-1,409.6,2380.8,0
-1,435.2,2380.8,0
-1,460.8,2380.8,0
-1,486.4,2380.8,0
-1,512,2380.8,0
-1,537.6,2380.8,0
-1,0,2406.4,0
-1,25.6,2406.4,0
-1,51.2,2406.4,0
-1,76.8,2406.4,0
-1,102.4,2406.4,0
-1,128,2406.4,0
-1,153.6,2406.4,0
-1,179.2,2406.4,0
-1,204.8,2406.4,0
-1,230.4,2406.4,0
-1,256,2406.4,0
-1,281.6,2406.4,0
-1,307.2,2406.4,0
-1,332.8,2406.4,0
-1,358.4,2406.4,0
-1,384,2406.4,0
-1,409.6,2406.4,0
-1,435.2,2406.4,0
-1,460.8,2406.4,0
-1,486.4,2406.4,0
-1,512,2406.4,0
-1,537.6,2406.4,0
-1,0,2432,0
-1,25.6,2432,0
-1,51.2,2432,0
-1,76.8,2432,0
-1,102.4,2432,0
-1,128,2432,0
-1,153.6,2432,0
-1,179.2,2432,0
-1,204.8,2432,0
-1,230.4,2432,0
-1,256,2432,0
-1,281.6,2432,0
-1,307.2,2432,0
-1,332.8,2432,0
-1,358.4,2432,0
-1,384,2432,0
-1,409.6,2432,0
-1,435.2,2432,0
-1,460.8,2432,0
-1,486.4,2432,0
-1,512,2432,0
-1,537.6,2432,0
-1,0,2457.6,0
-1,25.6,2457.6,0
-1,51.2,2457.6,0
-1,76.8,2457.6,0
-1,102.4,2457.6,0
-1,128,2457.6,0
-1,153.6,2457.6,0
-1,179.2,2457.6,0
-1,204.8,2457.6,0
-1,230.4,2457.6,0
-1,256,2457.6,0
-1,281.6,2457.6,0
-1,307.2,2457.6,0
-1,332.8,2457.6,0
-1,358.4,2457.6,0
-1,384,2457.6,0
-1,409.6,2457.6,0
-1,435.2,2457.6,0
-1,460.8,2457.6,0
-1,486.4,2457.6,0
-1,512,2457.6,0
-1,537.6,2457.6,0
-1,0,2483.2,0
-1,25.6,2483.2,0
-1,51.2,2483.2,0
-1,76.8,2483.2,0
-1,102.4,2483.2,0
-1,128,2483.2,0
-1,153.6,2483.2,0
-1,179.2,2483.2,0
-1,204.8,2483.2,0
-1,230.4,2483.2,0
-1,256,2483.2,0
-1,281.6,2483.2,0
-1,307.2,2483.2,0
-1,332.8,2483.2,0
-1,358.4,2483.2,0
-1,384,2483.2,0
-1,409.6,2483.2,0
-1,435.2,2483.2,0
-1,460.8,2483.2,0
-1,486.4,2483.2,0
-1,512,2483.2,0
-1,537.6,2483.2,0
-1,0,2508.8,0
-1,25.6,2508.8,0
-1,51.2,2508.8,0
-1,76.8,2508.8,0
-1,102.4,2508.8,0
-1,128,2508.8,0
-1,153.6,2508.8,0
-1,179.2,2508.8,0
-1,204.8,2508.8,0
-1,230.4,2508.8,0
-1,256,2508.8,0
-1,281.6,2508.8,0
-1,307.2,2508.8,0
-1,332.8,2508.8,0
-1,358.4,2508.8,0
-1,384,2508.8,0
-1,409.6,2508.8,0
-1,435.2,2508.8,0
-1,460.8,2508.8,0
-1,486.4,2508.8,0
-1,512,2508.8,0
-1,537.6,2508.8,0
-1,0,2534.4,0
-1,25.6,2534.4,0
-1,51.2,2534.4,0
-1,76.8,2534.4,0
-1,102.4,2534.4,0
-1,128,2534.4,0
-1,153.6,2534.4,0
-1,179.2,2534.4,0
-1,204.8,2534.4,0
-1,230.4,2534.4,0
-1,256,2534.4,0
-1,281.6,2534.4,0
-1,307.2,2534.4,0
-1,332.8,2534.4,0
-1,358.4,2534.4,0
-1,384,2534.4,0
-1,409.6,2534.4,0
-1,435.2,2534.4,0
-1,460.8,2534.4,0
-1,486.4,2534.4,0
-1,512,2534.4,0
-1,537.6,2534.4,0
-1,0,2560,0
-1,25.6,2560,0
-1,51.2,2560,0
-1,76.8,2560,0
-1,102.4,2560,0
-1,128,2560,0
-1,153.6,2560,0
-1,179.2,2560,0
-1,204.8,2560,0
-1,230.4,2560,0
-1,256,2560,0
-1,281.6,2560,0
-1,307.2,2560,0
-1,332.8,2560,0
-1,358.4,2560,0
-1,384,2560,0
-1,409.6,2560,0
-1,435.2,2560,0
-1,460.8,2560,0
-1,486.4,2560,0
-1,512,2560,0
-1,537.6,2560,0
-1,0,2585.6,0
-1,25.6,2585.6,0
-1,51.2,2585.6,0
-1,76.8,2585.6,0
-1,102.4,2585.6,0
-1,128,2585.6,0
-1,153.6,2585.6,0
-1,179.2,2585.6,0
-1,204.8,2585.6,0
-1,230.4,2585.6,0
-1,256,2585.6,0
-1,281.6,2585.6,0
-1,307.2,2585.6,0
-1,332.8,2585.6,0
-1,358.4,2585.6,0
-1,384,2585.6,0
-1,409.6,2585.6,0
-1,435.2,2585.6,0
-1,460.8,2585.6,0
-1,486.4,2585.6,0
-1,512,2585.6,0
-1,537.6,2585.6,0
-1,0,2611.2,0
-1,25.6,2611.2,0
-1,51.2,2611.2,0
-1,76.8,2611.2,0
-1,102.4,2611.2,0
-1,128,2611.2,0
-1,153.6,2611.2,0
-1,179.2,2611.2,0
-1,204.8,2611.2,0
-1,230.4,2611.2,0
-1,256,2611.2,0
-1,281.6,2611.2,0
-1,307.2,2611.2,0
-1,332.8,2611.2,0
-1,358.4,2611.2,0
-1,384,2611.2,0
-1,409.6,2611.2,0
-1,435.2,2611.2,0
-1,460.8,2611.2,0
-1,486.4,2611.2,0
-1,512,2611.2,0
-1,537.6,2611.2,0
-1,0,2636.8,0
-1,25.6,2636.8,0
-1,51.2,2636.8,0
-1,76.8,2636.8,0
-1,102.4,2636.8,0
-1,128,2636.8,0
-1,153.6,2636.8,0
-1,179.2,2636.8,0
-1,204.8,2636.8,0
-1,230.4,2636.8,0
-1,256,2636.8,0
-1,281.6,2636.8,0
-1,307.2,2636.8,0
-1,332.8,2636.8,0
-1,358.4,2636.8,0
-1,384,2636.8,0
-1,409.6,2636.8,0
-1,435.2,2636.8,0
-1,460.8,2636.8,0
-1,486.4,2636.8,0
-1,512,2636.8,0
-1,537.6,2636.8,0
-1,0,2662.4,0
-1,25.6,2662.4,0
-1,51.2,2662.4,0
-1,76.8,2662.4,0
-1,102.4,2662.4,0
-1,128,2662.4,0
-1,153.6,2662.4,0
-1,179.2,2662.4,0
-1,204.8,2662.4,0
-1,230.4,2662.4,0
-1,256,2662.4,0
-1,281.6,2662.4,0
-1,307.2,2662.4,0
-1,332.8,2662.4,0
-1,358.4,2662.4,0
-1,384,2662.4,0
